objectid,service_request_id,subject,status,status_notes,service_name,service_code,agency_responsible,service_notice,requested_datetime,updated_datetime,expected_datetime,closed_datetime,address,zipcode,media_url,lat,lon
5141108,16486611,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-08T18:04:07Z,2024-05-11T12:54:28Z,2024-01-09T00:00:00Z,2024-01-08T23:02:46Z,PENNSYLVANIA AVE & SPRING GARDEN ST,19130,NA,39.96425995854918,-75.17603881103446
5141596,16487217,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-08T19:58:17Z,2024-05-11T15:52:57Z,2024-01-09T00:00:00Z,2024-01-08T23:36:45Z,KNIGHTS RD & WOODHAVEN RD,19154,NA,40.087637513457665,-74.97122656144833
5141998,16487792,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-08T22:43:02Z,2024-05-11T15:42:37Z,2024-01-10T00:00:00Z,2024-01-09T00:46:52Z,2733 E HUNTINGDON ST,19125,NA,39.97595539833095,-75.11590468078342
5142219,16488107,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-09T13:18:53Z,2024-05-11T15:43:53Z,2024-01-10T00:00:00Z,2024-01-09T15:11:09Z,2720 S FRONT ST,19148,NA,39.91397566333161,-75.15053623595108
5142222,16488112,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-09T13:20:35Z,2024-05-11T16:02:04Z,2024-01-10T00:00:00Z,2024-01-09T14:51:12Z,320 OREGON AVE,19148,NA,39.91315979934592,-75.1535529514336
5146367,16493990,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-11T03:39:39Z,2024-05-11T16:04:48Z,2024-01-12T00:00:00Z,2024-01-11T15:20:58Z,2845 E WESTMORELAND ST,19134,NA,39.98313786645561,-75.09767858420204
5161383,16513686,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-20T21:39:44Z,2024-05-11T15:53:01Z,2024-01-23T00:00:00Z,2024-01-22T13:59:10Z,3231 WALNUT ST,19104,NA,39.9526500654516,-75.18966228547652
5161408,16513730,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-20T22:53:55Z,2024-05-11T16:14:34Z,2024-01-23T00:00:00Z,2024-01-22T14:45:10Z,I ST & E VENANGO ST,19124,https://d17aqltn7cihbm.cloudfront.net/uploads/large_30d913f6cfac92d3f1de593d43c643ad,40.002283772742054,-75.11001707944253
5146409,16494084,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-11T13:04:35Z,2024-05-11T12:52:12Z,2024-01-12T00:00:00Z,2024-01-11T13:41:33Z,2776 EMERALD ST,19134,https://d17aqltn7cihbm.cloudfront.net/uploads/large_15243706055b7aa9301912692f4f611d,39.98924900857225,-75.12141119528728
5161895,16514472,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-22T13:34:30Z,2024-05-11T13:04:17Z,2024-01-23T00:00:00Z,2024-01-22T13:34:30Z,3300 MEMPHIS ST,19134,NA,39.99038144489537,-75.1042244049677
5161902,16514479,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-22T13:36:00Z,2024-05-11T16:04:42Z,2024-01-23T00:00:00Z,2024-01-22T13:36:00Z,2712 E ALLEGHENY AVE,19134,NA,39.9838044786154,-75.10244809812887
5162208,16514824,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-22T14:32:26Z,2024-05-11T12:54:28Z,2024-01-23T00:00:00Z,2024-01-22T19:42:05Z,2219 HOPE ST,19133,https://d17aqltn7cihbm.cloudfront.net/uploads/large_907569ea592284521f6f1ca3bffb8524,39.9837372988087,-75.13296795849381
5143127,16489261,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-09T17:36:25Z,2024-05-11T16:01:43Z,2024-01-10T00:00:00Z,2024-01-09T17:36:25Z,3601 ARAMINGO AVE,19134,NA,39.99357419125467,-75.09653703433624
5146498,16494191,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-11T13:36:34Z,2024-05-11T16:02:18Z,2024-01-12T00:00:00Z,2024-01-11T16:56:49Z,1437 W PASSYUNK AVE,19145,https://d17aqltn7cihbm.cloudfront.net/uploads/large_4e42c3820d09cdb7ac588eec78e5c95a,39.92534958762031,-75.17108958554083
5147420,16495451,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-11T17:55:50Z,2024-05-11T13:08:02Z,2024-01-12T00:00:00Z,2024-01-11T17:55:50Z,8220 BARTRAM AVE,19153,NA,39.89123618070882,-75.2419969506229
5147454,16495498,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-11T18:10:01Z,2024-05-11T15:52:53Z,2024-01-12T00:00:00Z,2024-01-11T19:37:09Z,1821 E HAGERT ST,19125,https://d17aqltn7cihbm.cloudfront.net/uploads/large_bd078834d12f7d541e64c0f152b3faba,39.9860825362858,-75.12976537119523
5147479,16495529,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-11T18:16:07Z,2024-05-11T15:54:00Z,2024-01-12T00:00:00Z,2024-01-11T18:16:07Z,5800 CATHARINE ST,19143,NA,39.950364224218795,-75.23926663608643
5147521,16495579,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-11T18:29:01Z,2024-05-11T15:42:57Z,2024-01-12T00:00:00Z,2024-01-11T18:29:01Z,1013 S 60TH ST,19143,NA,39.94744328611852,-75.24360316040337
5147860,16496018,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-11T20:11:32Z,2024-05-11T13:04:48Z,2024-01-12T00:00:00Z,2024-01-11T20:20:25Z,5429 LANSDOWNE AVE,19131,NA,39.977078068880466,-75.23078008532973
5147989,16496176,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-11T20:45:29Z,2024-05-11T15:45:03Z,2024-01-12T00:00:00Z,2024-01-11T20:45:29Z,3419 JANNEY ST,19134,NA,39.993212497155405,-75.10250644251123
5164848,16518239,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-23T14:31:46Z,2024-05-11T16:03:35Z,2024-01-24T00:00:00Z,2024-01-23T15:52:56Z,2401 ARAMINGO AVE,19125,https://d17aqltn7cihbm.cloudfront.net/uploads/large_760903f551580103491a07a29eb8e7f3,39.97526009907255,-75.12108810228676
5148420,16496807,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-12T13:30:33Z,2024-05-11T15:43:01Z,2024-01-15T00:00:00Z,2024-01-12T16:31:28Z,1932 E ELKHART ST,19134,https://d17aqltn7cihbm.cloudfront.net/uploads/large_a2439dc6a36e49720b3195fba904382b,39.99285536875406,-75.11543338263975
5166714,16520704,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-24T10:47:04Z,2024-05-11T15:54:57Z,2024-01-25T00:00:00Z,2024-01-24T14:00:18Z,1322 LOCUST ST,19107,https://d17aqltn7cihbm.cloudfront.net/uploads/large_954ccc3598c4a7f222c216a3fb9be353,39.947966198911814,-75.1633225937625
5166759,16520773,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-24T13:09:37Z,2024-05-11T12:56:50Z,2024-01-25T00:00:00Z,2024-01-24T13:09:37Z,S CHRISTOPHER COLUMBUS BLVD & TASKER ST,NA,NA,39.92739771992268,-75.14501383528709
5171277,16526703,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-26T13:28:25Z,2024-05-11T15:45:06Z,2024-01-29T00:00:00Z,2024-01-26T13:28:25Z,5300 UMBRIA ST,19128,NA,40.04001923931007,-75.24217271597679
5166580,16520486,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-23T22:58:01Z,2024-05-11T16:14:05Z,2024-01-25T00:00:00Z,2024-01-23T23:08:05Z,3310-24 MEMPHIS ST,19134,https://d17aqltn7cihbm.cloudfront.net/uploads/large_2055202f247dfdc1decff3c99560cc43,39.99052553868096,-75.10383853179529
5176049,16533176,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-29T23:29:09Z,2024-05-11T15:53:57Z,2024-01-31T00:00:00Z,2024-01-30T21:37:19Z,1812 E ORLEANS ST,19134,NA,39.993422900945184,-75.11811189250048
5176117,16533264,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-30T00:48:07Z,2024-05-11T13:04:41Z,2024-01-31T00:00:00Z,2024-01-30T21:46:55Z,906 N 2ND ST,19123,https://d17aqltn7cihbm.cloudfront.net/uploads/large_e08e08dd241ad234f5f33535859a0b4f,39.96437221165441,-75.14077054732641
5176207,16533431,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-30T12:18:02Z,2024-05-11T15:52:41Z,2024-01-31T00:00:00Z,2024-01-31T00:32:04Z,E HUNTINGDON ST & KENSINGTON AVE,19125,https://d17aqltn7cihbm.cloudfront.net/uploads/large_c3afa303f33c8c99d6a0f7da49329fda,39.988793828136586,-75.12736428483593
5177137,16534571,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-30T16:47:15Z,2024-05-11T13:05:47Z,2024-01-31T00:00:00Z,2024-01-31T00:28:01Z,1901 N AMERICAN ST,19122,NA,39.9806681370509,-75.13826609759596
5171730,16527261,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-26T15:34:50Z,2024-05-11T15:42:34Z,2024-01-29T00:00:00Z,2024-01-26T16:15:04Z,2131 MAGEE AVE,19149,NA,40.03762058296718,-75.06684503027941
5178458,16536377,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-31T02:30:31Z,2024-05-11T15:42:47Z,2024-02-01T00:00:00Z,2024-01-31T21:00:20Z,172 E HUNTINGDON ST,19125,NA,39.98886417488895,-75.12842378013391
5178593,16536597,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-31T13:37:16Z,2024-05-11T16:00:46Z,2024-02-01T00:00:00Z,2024-01-31T20:46:56Z,821 E ALLEGHENY AVE,19134,NA,39.99683628530409,-75.11479533316516
5178749,16536793,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-31T14:20:05Z,2024-05-11T13:08:17Z,2024-02-01T00:00:00Z,2024-01-31T21:44:02Z,3168-72 KENSINGTON AVE,19134,NA,39.996259673783385,-75.11386083300519
5179323,16537487,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-31T16:28:58Z,2024-05-11T15:52:43Z,2024-02-01T00:00:00Z,2024-02-01T13:30:37Z,4640 E ROOSEVELT BLVD,19124,https://d17aqltn7cihbm.cloudfront.net/uploads/large_780cbe68065ee93c0528d869e57f4438,40.03130600615619,-75.10010991802928
5172010,16527638,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-26T16:53:23Z,2024-05-11T16:03:29Z,2024-01-29T00:00:00Z,2024-01-26T16:54:55Z,2801 A ST,19134,NA,39.992247652365144,-75.12836154914855
5172287,16527989,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-26T18:09:14Z,2024-05-11T15:45:05Z,2024-01-29T00:00:00Z,2024-01-26T18:09:14Z,2721 E CAMBRIA ST,19134,NA,39.97970560851949,-75.10953807722828
5172363,16528078,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-26T18:28:40Z,2024-05-11T13:05:48Z,2024-01-29T00:00:00Z,2024-01-26T18:28:40Z,KENSINGTON AVE & E ORLEANS ST,NA,NA,39.993804948561504,-75.11827306553171
5180081,16538481,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-31T19:49:40Z,2024-05-11T16:03:22Z,2024-02-01T00:00:00Z,2024-02-01T15:44:19Z,E COLUMBIA AVE & N DELAWARE AVE,19125,NA,39.967519576746994,-75.12899035722646
5180428,16538954,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-31T21:42:35Z,2024-05-11T12:52:30Z,2024-02-02T00:00:00Z,2024-02-01T16:39:46Z,ARAMINGO AVE & N DELAWARE AVE,19125,https://d17aqltn7cihbm.cloudfront.net/uploads/large_b217f82100aad4872fbd0bd3a7089253,39.970599170940126,-75.12323806762076
5180511,16539070,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-31T22:30:11Z,2024-05-11T15:53:57Z,2024-02-02T00:00:00Z,2024-02-01T17:30:41Z,2825 E WESTMORELAND ST,19134,https://d17aqltn7cihbm.cloudfront.net/uploads/large_8b021d21b388569bf9b509fa9f6a0a3b,39.98376746943804,-75.09802205988541
5180615,16539216,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-02-01T00:47:15Z,2024-05-11T15:42:15Z,2024-02-02T00:00:00Z,2024-02-01T18:06:14Z,400 RANSTEAD ST,19106,https://d17aqltn7cihbm.cloudfront.net/uploads/large_1fe0d10ba6b30f2e43682fe68947ce82,39.94944376455417,-75.14779795476815
5180941,16539659,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-02-01T14:18:03Z,2024-05-11T12:54:06Z,2024-02-02T00:00:00Z,2024-02-01T20:11:22Z,BARNETT ST & LEVICK ST,19135,NA,40.0160902006203,-75.04701098877341
5181359,16540184,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-02-01T16:08:14Z,2024-05-11T15:42:52Z,2024-02-02T00:00:00Z,2024-02-02T22:58:56Z,2106 E CUMBERLAND ST,19125,https://d17aqltn7cihbm.cloudfront.net/uploads/large_da5e76aae844d47c07e7606f81545770,39.98343223764976,-75.12623039845866
5169929,16524894,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-25T17:08:45Z,2024-05-11T16:01:32Z,2024-01-26T00:00:00Z,2024-01-25T17:08:45Z,A ST & E SOMERSET ST,NA,NA,39.99222615252357,-75.12863949261134
5169943,16524913,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-25T17:12:22Z,2024-05-11T13:04:56Z,2024-01-26T00:00:00Z,2024-01-25T17:12:22Z,306 E GURNEY ST,19134,NA,39.99105990479018,-75.12657055822874
5173334,16529389,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-27T14:47:00Z,2024-05-11T15:42:22Z,2024-01-30T00:00:00Z,2024-01-29T18:08:58Z,2330 S 9TH ST,19148,https://d17aqltn7cihbm.cloudfront.net/uploads/large_a6a5ae7a8222fec6b779f5f537357d61,39.920120799178186,-75.16208771062185
5173583,16529884,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-28T16:21:59Z,2024-05-11T15:52:43Z,2024-01-30T00:00:00Z,2024-01-29T22:43:37Z,4161 EDGLEY AVE,19131,NA,39.99648751571099,-75.2148378852315
5173633,16529983,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-28T18:39:51Z,2024-05-11T13:08:02Z,2024-01-30T00:00:00Z,2024-01-29T23:41:59Z,WASHINGTON AVE & S 15TH ST,NA,NA,39.938086176124344,-75.16844685514127
5173766,16530224,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-29T03:36:50Z,2024-05-11T16:14:51Z,2024-01-30T00:00:00Z,2024-01-30T13:50:50Z,2823 A ST,19134,NA,39.99245620135505,-75.12856237905254
5173788,16530259,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-01-29T10:39:43Z,2024-05-11T15:52:14Z,2024-01-30T00:00:00Z,2024-01-30T14:10:54Z,4301 BYBERRY RD,19154,https://d17aqltn7cihbm.cloudfront.net/uploads/large_9d08efe0c0b33d36be61a9feebb4387c,40.08292314007351,-74.96319524608103
5181750,16540713,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-02-01T17:58:25Z,2024-05-11T12:57:18Z,2024-02-02T00:00:00Z,2024-02-01T17:58:25Z,3838 CASTOR AVE,19124,NA,40.005765035493,-75.09906764942686
5181775,16540741,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-02-01T18:05:41Z,2024-05-11T15:53:59Z,2024-02-02T00:00:00Z,2024-02-01T18:05:41Z,125 E CUMBERLAND ST,19125,NA,39.987819859082464,-75.13061931811202
5181781,16540749,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-02-01T18:07:56Z,2024-05-11T13:04:41Z,2024-02-02T00:00:00Z,2024-02-01T18:07:56Z,2501 CHURCH ST,19124,NA,40.00228040005997,-75.08121634132105
5181800,16540798,Homeless Encampment Request,Closed,Referred to another organization,Homeless Encampment Request,NA,Office of Homeless Services,1 Business Days,2024-02-01T18:12:35Z,2024-05-11T13:04:17Z,2024-02-02T00:00:00Z,2024-02-01T18:12:35Z,2644 WATERLOO ST,19133,NA,39.99044803029232,-75.13268134861258
